,noun,tag,t_count
92,뇌손상,TMM_DISEASE,997
103,치질,TMM_DISEASE,997
111,폐렴,TMM_DISEASE,997
110,곰보,TMM_DISEASE,997
109,메오후,TMM_DISEASE,997
108,생리하나봄ㅋㅋ,TMM_DISEASE,997
107,호르몬장애,TMM_DISEASE,997
106,정신분열증,TMM_DISEASE,997
105,매독,TMM_DISEASE,997
104,소갈딱지,TMM_DISEASE,997
102,동성애 혐오,TMM_DISEASE,997
93,경련,TMM_DISEASE,997
101,노예임ㅋㅋ,TMM_DISEASE,997
100,실어증,TMM_DISEASE,997
99,당뇨병,TMM_DISEASE,997
98,당뇨,TMM_DISEASE,997
97,다지증,TMM_DISEASE,997
96,암탉,TMM_DISEASE,997
95,구루병,TMM_DISEASE,997
94,각기병,TMM_DISEASE,997
70,난시,TMM_DISEASE,997
69,난독증,TMM_DISEASE,997
68,정신지체,TMM_DISEASE,997
36,공포증,TMM_DISEASE,997
44,조현병,TMM_DISEASE,997
43,싸이코패스,TMM_DISEASE,997
42,암,TMM_DISEASE,997
41,탈모,TMM_DISEASE,997
40,지적장애,TMM_DISEASE,997
39,정신질환,TMM_DISEASE,997
38,소시오패스,TMM_DISEASE,997
37,구토,TMM_DISEASE,997
35,노출증,TMM_DISEASE,997
46,다운증후군,TMM_DISEASE,997
34,틱장애,TMM_DISEASE,997
33,근육통,TMM_DISEASE,997
32,트라우마,TMM_DISEASE,997
31,언청이,TMM_DISEASE,997
30,충혈,TMM_DISEASE,997
29,여드름,TMM_DISEASE,997
28,마약중독,TMM_DISEASE,997
27,준장애,TMM_DISEASE,997
45,화상,TMM_DISEASE,997
47,신체 장애,TMM_DISEASE,997
67,자폐,TMM_DISEASE,997
58,하반신 마비,TMM_DISEASE,997
66,결정 장애,TMM_DISEASE,997
65,지체장애,TMM_DISEASE,997
64,불임가즈아,TMM_DISEASE,997
63,색맹,TMM_DISEASE,997
62,멀미,TMM_DISEASE,997
61,일베 너튜버 중독,TMM_DISEASE,997
60,영양실조,TMM_DISEASE,997
59,뇌사,TMM_DISEASE,997
57,두통,TMM_DISEASE,997
48,정신 지체 장애,TMM_DISEASE,997
56,조급증,TMM_DISEASE,997
55,피해망상 쩌,TMM_DISEASE,997
54,피부병,TMM_DISEASE,997
53,정신장애,TMM_DISEASE,997
52,백치,TMM_DISEASE,997
51,비만,TMM_DISEASE,997
50,구역질,TMM_DISEASE,997
49,발달장애,TMM_DISEASE,997
178,중증장애,TMM_DISEASE,997
112,노콘,TMM_DISEASE,997
2778,곰,AM_MAMMALIA,995
2772,돼지영,AM_MAMMALIA,995
2763,코끼리,AM_MAMMALIA,995
2764,박쥐,AM_MAMMALIA,995
2765,하이에나,AM_MAMMALIA,995
2766,집 쥐꼬리,AM_MAMMALIA,995
2767,뻐드랑니,AM_MAMMALIA,995
2768,물소,AM_MAMMALIA,995
2769,여초개돼지,AM_MAMMALIA,995
2770,말,AM_MAMMALIA,995
2771,들쥐,AM_MAMMALIA,995
2773,늑대야,AM_MAMMALIA,995
2761,개긑노,AM_MAMMALIA,995
2774,늑대,AM_MAMMALIA,995
2775,멧돼지,AM_MAMMALIA,995
2776,흙돼지,AM_MAMMALIA,995
2777,일본원숭이,AM_MAMMALIA,995
2779,돼지상,AM_MAMMALIA,995
2780,팬더,AM_MAMMALIA,995
2781,고슴도치,AM_MAMMALIA,995
2782,유인원,AM_MAMMALIA,995
2784,기린,AM_MAMMALIA,995
2762,돼지족,AM_MAMMALIA,995
2760,햄스터,AM_MAMMALIA,995
2786,도둑고양이,AM_MAMMALIA,995
2754,고릴라,AM_MAMMALIA,995
2745,젖소,AM_MAMMALIA,995
2746,원숭이,AM_MAMMALIA,995
2747,고양이,AM_MAMMALIA,995
2748,소,AM_MAMMALIA,995
2749,개나소,AM_MAMMALIA,995
2750,개돼지,AM_MAMMALIA,995
2751,개밥,AM_MAMMALIA,995
2752,개쌍,AM_MAMMALIA,995
2753,개찐따,AM_MAMMALIA,995
2755,양누나,AM_MAMMALIA,995
2759,고양충,AM_MAMMALIA,995
2756,쥐뿔,AM_MAMMALIA,995
2757,고라니,AM_MAMMALIA,995
2743,강아지,AM_MAMMALIA,995
2742,백마,AM_MAMMALIA,995
2741,여우,AM_MAMMALIA,995
2740,돼지,AM_MAMMALIA,995
2739,10돼지,AM_MAMMALIA,995
2738,개,AM_MAMMALIA,995
2758,고래,AM_MAMMALIA,995
2785,불여우,AM_MAMMALIA,995
2783,우끼,AM_MAMMALIA,995
2787,돌고래,AM_MAMMALIA,995
2809,알라후아크바르,AM_MAMMALIA,995
2788,돼지녀,AM_MAMMALIA,995
2812,암돼지,AM_MAMMALIA,995
2813,여우상,AM_MAMMALIA,995
2814,늑대늑대,AM_MAMMALIA,995
2815,개허벌,AM_MAMMALIA,995
2816,씹돼지,AM_MAMMALIA,995
2817,박원숭이,AM_MAMMALIA,995
2818,오또케스트라,AM_MAMMALIA,995
2819,돼지문신,AM_MAMMALIA,995
2820,자댕이,AM_MAMMALIA,995
2821,생쥐,AM_MAMMALIA,995
2822,흑인양,AM_MAMMALIA,995
2823,황소,AM_MAMMALIA,995
2824,코뿔소,AM_MAMMALIA,995
2825,너구리,AM_MAMMALIA,995
2826,침팬지,AM_MAMMALIA,995
2827,길고양이,AM_MAMMALIA,995
2828,들소,AM_MAMMALIA,995
2829,소세지충,AM_MAMMALIA,995
2830,암캐,AM_MAMMALIA,995
2831,흑소,AM_MAMMALIA,995
2810,하마,AM_MAMMALIA,995
2811,키170따리도태남,AM_MAMMALIA,995
2808,돼지소리,AM_MAMMALIA,995
2797,반려견,AM_MAMMALIA,995
2789,돼지한남,AM_MAMMALIA,995
2790,페미돼지,AM_MAMMALIA,995
2791,뚱돼지,AM_MAMMALIA,995
2792,살돼지,AM_MAMMALIA,995
2793,맷돼지,AM_MAMMALIA,995
2807,돼지뚱떙,AM_MAMMALIA,995
2795,코박죽,AM_MAMMALIA,995
2796,돼지우리,AM_MAMMALIA,995
2794,돼지육수충,AM_MAMMALIA,995
2798,토끼,AM_MAMMALIA,995
2803,안내견,AM_MAMMALIA,995
2806,돼지니연,AM_MAMMALIA,995
2799,두더지,AM_MAMMALIA,995
2804,오랑우탄,AM_MAMMALIA,995
2805,암퇘지,AM_MAMMALIA,995
2802,한남돼지,AM_MAMMALIA,995
2801,개꿀,AM_MAMMALIA,995
2800,소중국임,AM_MAMMALIA,995
2744,쥐,AM_MAMMALIA,995
5071,신도림,LCP_COUNTY,817
5025,노원구,LCP_COUNTY,817
5072,남적,LCP_COUNTY,817
5073,청학동,LCP_COUNTY,817
5074,축동,LCP_COUNTY,817
5075,칠곡,LCP_COUNTY,817
5076,건 진리,LCP_COUNTY,817
5024,한인타운,LCP_COUNTY,817
5078,만날바,LCP_COUNTY,817
5079,행주,LCP_COUNTY,817
5080,한남 불타면,LCP_COUNTY,817
5081,리벤지,LCP_COUNTY,817
5082,여연갤가,LCP_COUNTY,817
5083,좌빠리,LCP_COUNTY,817
5069,노예행,LCP_COUNTY,817
5070,목동,LCP_COUNTY,817
5077,뿡알,LCP_COUNTY,817
5068,대치면,LCP_COUNTY,817
5002,쓰레기지,LCP_COUNTY,817
5040,용산,LCP_COUNTY,817
5011,깡촌,LCP_COUNTY,817
5010,금천구,LCP_COUNTY,817
5009,금천,LCP_COUNTY,817
5008,양남,LCP_COUNTY,817
5007,대방동,LCP_COUNTY,817
5006,이태원,LCP_COUNTY,817
5005,남이,LCP_COUNTY,817
5004,성수동,LCP_COUNTY,817
5003,길거리,LCP_COUNTY,817
5001,서구,LCP_COUNTY,817
5013,살찐,LCP_COUNTY,817
5067,진안,LCP_COUNTY,817
4999,남구,LCP_COUNTY,817
4998,구로구,LCP_COUNTY,817
4997,죽이면,LCP_COUNTY,817
4996,대치동,LCP_COUNTY,817
4995,완전,LCP_COUNTY,817
4994,마포,LCP_COUNTY,817
4993,여성주,LCP_COUNTY,817
4992,빡촌,LCP_COUNTY,817
4991,천성,LCP_COUNTY,817
5012,종로,LCP_COUNTY,817
5014,신안,LCP_COUNTY,817
4989,강남,LCP_COUNTY,817
5036,남이면,LCP_COUNTY,817
5026,담주,LCP_COUNTY,817
5027,대림동,LCP_COUNTY,817
5028,댄서면,LCP_COUNTY,817
5029,댓글창,LCP_COUNTY,817
5030,조중동,LCP_COUNTY,817
5031,동탄,LCP_COUNTY,817
5032,영암,LCP_COUNTY,817
5033,예천,LCP_COUNTY,817
5034,마계인천,LCP_COUNTY,817
5035,마계촌,LCP_COUNTY,817
5037,명동,LCP_COUNTY,817
5015,다구리,LCP_COUNTY,817
5038,성주,LCP_COUNTY,817
5039,반포,LCP_COUNTY,817
5023,홍어구,LCP_COUNTY,817
5022,오타쿠냐,LCP_COUNTY,817
5021,찐따,LCP_COUNTY,817
5020,구만,LCP_COUNTY,817
5019,괴씸좨,LCP_COUNTY,817
5018,하면,LCP_COUNTY,817
5017,피지컬딸리면,LCP_COUNTY,817
5016,남구로,LCP_COUNTY,817
4990,강북,LCP_COUNTY,817
5000,빌거촌,LCP_COUNTY,817
4988,야동,LCP_COUNTY,817
5054,쩐내,LCP_COUNTY,817
5044,사탄,LCP_COUNTY,817
5045,강남구,LCP_COUNTY,817
5046,대구리,LCP_COUNTY,817
5047,수성리,LCP_COUNTY,817
5048,신림,LCP_COUNTY,817
5049,영등포,LCP_COUNTY,817
5050,쉰내,LCP_COUNTY,817
5051,촌닭,LCP_COUNTY,817
5052,여주,LCP_COUNTY,817
4987,가오,LCP_COUNTY,817
5055,양키늘,LCP_COUNTY,817
5042,분당,LCP_COUNTY,817
5056,한남주제,LCP_COUNTY,817
5057,은평구,LCP_COUNTY,817
5058,남이지ㅋ,LCP_COUNTY,817
5060,남적남,LCP_COUNTY,817
5061,멸치지,LCP_COUNTY,817
5062,구로,LCP_COUNTY,817
5063,마곡,LCP_COUNTY,817
5064,중랑구,LCP_COUNTY,817
5065,잠실,LCP_COUNTY,817
5066,중구,LCP_COUNTY,817
5043,판교,LCP_COUNTY,817
5053,기장군,LCP_COUNTY,817
5041,부평,LCP_COUNTY,817
4981,건 진리ㅋㅋ,LCP_COUNTY,817
4986,당산,LCP_COUNTY,817
4985,가양,LCP_COUNTY,817
4984,가양썩다리,LCP_COUNTY,817
4983,가양동,LCP_COUNTY,817
4982,노량진,LCP_COUNTY,817
5059,도테,LCP_COUNTY,817
4873,호남토호,LCP_PROVINCE,600
4851,경상도남,LCP_PROVINCE,600
4858,길림성,LCP_PROVINCE,600
4857,충청도,LCP_PROVINCE,600
4856,한남유충임,LCP_PROVINCE,600
4855,전북,LCP_PROVINCE,600
4854,전라,LCP_PROVINCE,600
4853,함경북도,LCP_PROVINCE,600
4852,경상도면,LCP_PROVINCE,600
4850,경상남,LCP_PROVINCE,600
4860,똥트남,LCP_PROVINCE,600
4849,경북,LCP_PROVINCE,600
4848,경남,LCP_PROVINCE,600
4847,경기도,LCP_PROVINCE,600
4846,전라도,LCP_PROVINCE,600
4845,전라도일,LCP_PROVINCE,600
4844,강원도,LCP_PROVINCE,600
4843,경상도,LCP_PROVINCE,600
4859,제주,LCP_PROVINCE,600
4861,우덜광주,LCP_PROVINCE,600
4874,전라도라잖아,LCP_PROVINCE,600
4872,전라도면,LCP_PROVINCE,600
4875,충남,LCP_PROVINCE,600
4876,호빗남,LCP_PROVINCE,600
4877,텍사스,LCP_PROVINCE,600
4878,지린성,LCP_PROVINCE,600
4879,흑룡강성,LCP_PROVINCE,600
4880,한남이넼ㅋㅋ,LCP_PROVINCE,600
4881,호남,LCP_PROVINCE,600
4871,경상도고,LCP_PROVINCE,600
4862,충청,LCP_PROVINCE,600
4870,전라도고,LCP_PROVINCE,600
4869,전라도임,LCP_PROVINCE,600
4868,전라도라,LCP_PROVINCE,600
4867,제주도,LCP_PROVINCE,600
4866,강원도면,LCP_PROVINCE,600
4864,전라도홍어,LCP_PROVINCE,600
4863,전남,LCP_PROVINCE,600
4865,전라도ㅋㅋㅋㅋ,LCP_PROVINCE,600
4485,딱가리,AF_TRANSPORT,499
4482,슈퍼카,AF_TRANSPORT,499
4481,세월호,AF_TRANSPORT,499
4466,렌트차,AF_TRANSPORT,499
4467,중고차,AF_TRANSPORT,499
4468,쓰나미,AF_TRANSPORT,499
4469,엘리베이터,AF_TRANSPORT,499
4470,렉카,AF_TRANSPORT,499
4471,화물차,AF_TRANSPORT,499
4473,완행열차,AF_TRANSPORT,499
4474,급행열차,AF_TRANSPORT,499
4475,구급차,AF_TRANSPORT,499
4476,싸구려,AF_TRANSPORT,499
4477,케이티엑스,AF_TRANSPORT,499
4478,셔틀 버스,AF_TRANSPORT,499
4479,고속철,AF_TRANSPORT,499
4480,우주선,AF_TRANSPORT,499
4483,경운기타,AF_TRANSPORT,499
4464,동심테크트리,AF_TRANSPORT,499
4484,한남 차,AF_TRANSPORT,499
4486,틀딱개,AF_TRANSPORT,499
4487,천안함,AF_TRANSPORT,499
4488,오픈카,AF_TRANSPORT,499
4489,철도,AF_TRANSPORT,499
4490,차오포비아,AF_TRANSPORT,499
4491,이륜차,AF_TRANSPORT,499
4492,전철,AF_TRANSPORT,499
4493,키오스트,AF_TRANSPORT,499
4494,자율주행차,AF_TRANSPORT,499
4495,덤프트럭,AF_TRANSPORT,499
4496,저상 버스,AF_TRANSPORT,499
4497,티코,AF_TRANSPORT,499
4432,지하철,AF_TRANSPORT,499
4465,스쿠터,AF_TRANSPORT,499
4472,마을버스,AF_TRANSPORT,499
4463,택시충,AF_TRANSPORT,499
4447,딸배,AF_TRANSPORT,499
4433,차,AF_TRANSPORT,499
4434,군캉스,AF_TRANSPORT,499
4435,외제차,AF_TRANSPORT,499
4436,버스,AF_TRANSPORT,499
4437,배,AF_TRANSPORT,499
4438,원양어선,AF_TRANSPORT,499
4439,자전거,AF_TRANSPORT,499
4440,오토바이,AF_TRANSPORT,499
4462,비행기,AF_TRANSPORT,499
4442,경계선,AF_TRANSPORT,499
4443,경차,AF_TRANSPORT,499
4444,GTX,AF_TRANSPORT,499
4445,유모차,AF_TRANSPORT,499
4446,카빈,AF_TRANSPORT,499
4441,자가용,AF_TRANSPORT,499
4457,에스컬레이터,AF_TRANSPORT,499
4454,백트럭,AF_TRANSPORT,499
4461,휠체어,AF_TRANSPORT,499
4460,수송기,AF_TRANSPORT,499
4459,소형차,AF_TRANSPORT,499
4458,기차,AF_TRANSPORT,499
4456,자동차,AF_TRANSPORT,499
4455,ㅈ선족,AF_TRANSPORT,499
4453,트럭,AF_TRANSPORT,499
4452,요트,AF_TRANSPORT,499
4451,리어카,AF_TRANSPORT,499
4450,국산차,AF_TRANSPORT,499
4449,엘베,AF_TRANSPORT,499
4448,택시,AF_TRANSPORT,499
1934,2명 이상,QT_MAN_COUNT,485
1932,100명,QT_MAN_COUNT,485
1933,에이 남자,QT_MAN_COUNT,485
1922,수십명,QT_MAN_COUNT,485
1935,10인분,QT_MAN_COUNT,485
1936,12한남,QT_MAN_COUNT,485
1930,여장남자,QT_MAN_COUNT,485
1937,1명 미만,QT_MAN_COUNT,485
1931,개트남 여자,QT_MAN_COUNT,485
1924,세 모녀,QT_MAN_COUNT,485
1929,세명,QT_MAN_COUNT,485
1928,두명,QT_MAN_COUNT,485
1927,한 분,QT_MAN_COUNT,485
1926,여러,QT_MAN_COUNT,485
1925,3명,QT_MAN_COUNT,485
1923,2천명,QT_MAN_COUNT,485
1939,한녀페미,QT_MAN_COUNT,485
1938,2백만,QT_MAN_COUNT,485
1958,두 명,QT_MAN_COUNT,485
1940,십수명,QT_MAN_COUNT,485
1950,네명,QT_MAN_COUNT,485
1920,1명,QT_MAN_COUNT,485
1956,두명이상,QT_MAN_COUNT,485
1955,9명,QT_MAN_COUNT,485
1954,한ㄴ녀,QT_MAN_COUNT,485
1953,숏잦,QT_MAN_COUNT,485
1952,세,QT_MAN_COUNT,485
1951,200만,QT_MAN_COUNT,485
1949,5명 이상,QT_MAN_COUNT,485
1941,두 사람,QT_MAN_COUNT,485
1948,6.9 한남,QT_MAN_COUNT,485
1947,0명,QT_MAN_COUNT,485
1946,1000명 이상,QT_MAN_COUNT,485
1945,수천명,QT_MAN_COUNT,485
1944,한두명,QT_MAN_COUNT,485
1943,백 여자,QT_MAN_COUNT,485
1942,308명,QT_MAN_COUNT,485
1921,40명,QT_MAN_COUNT,485
1886,혼자,QT_MAN_COUNT,485
1919,1인분,QT_MAN_COUNT,485
1900,한남한,QT_MAN_COUNT,485
1898,열 명,QT_MAN_COUNT,485
1897,한명,QT_MAN_COUNT,485
1896,2인,QT_MAN_COUNT,485
1895,셋,QT_MAN_COUNT,485
1894,한 사람,QT_MAN_COUNT,485
1893,수십 명,QT_MAN_COUNT,485
1892,한둘,QT_MAN_COUNT,485
1890,한 명,QT_MAN_COUNT,485
1889,한부모,QT_MAN_COUNT,485
1888,20만명,QT_MAN_COUNT,485
1887,14억명,QT_MAN_COUNT,485
1885,한 남자,QT_MAN_COUNT,485
1884,1인실,QT_MAN_COUNT,485
1883,1인,QT_MAN_COUNT,485
1882,10명,QT_MAN_COUNT,485
1899,24명,QT_MAN_COUNT,485
1901,무쌍,QT_MAN_COUNT,485
1918,세분,QT_MAN_COUNT,485
1902,정치인재명,QT_MAN_COUNT,485
1917,듀오,QT_MAN_COUNT,485
1916,오륙남,QT_MAN_COUNT,485
1915,삼팔육,QT_MAN_COUNT,485
1914,아홉,QT_MAN_COUNT,485
1913,20명,QT_MAN_COUNT,485
1912,5만 명,QT_MAN_COUNT,485
1911,1랄ㅋㅋ,QT_MAN_COUNT,485
1910,5명,QT_MAN_COUNT,485
1909,6명,QT_MAN_COUNT,485
1908,1인분 이상,QT_MAN_COUNT,485
1907,백 명,QT_MAN_COUNT,485
1906,일대일,QT_MAN_COUNT,485
1905,한무당,QT_MAN_COUNT,485
1904,30명 이상,QT_MAN_COUNT,485
1903,한사람,QT_MAN_COUNT,485
1957,13억,QT_MAN_COUNT,485
1891,솔로,QT_MAN_COUNT,485
2216,각질,TM_CELL_TISSUE,478
2205,뇌피셜,TM_CELL_TISSUE,478
2182,구강,TM_CELL_TISSUE,478
2181,광대뼈,TM_CELL_TISSUE,478
2180,창자,TM_CELL_TISSUE,478
2179,괄약근,TM_CELL_TISSUE,478
2178,콩팥,TM_CELL_TISSUE,478
2177,근육,TM_CELL_TISSUE,478
2176,종자,TM_CELL_TISSUE,478
2175,자궁,TM_CELL_TISSUE,478
2174,각막,TM_CELL_TISSUE,478
2173,알,TM_CELL_TISSUE,478
2172,골반,TM_CELL_TISSUE,478
2171,피부,TM_CELL_TISSUE,478
2170,뇌,TM_CELL_TISSUE,478
2202,표피,TM_CELL_TISSUE,478
2203,뇌쪽,TM_CELL_TISSUE,478
2183,두뇌,TM_CELL_TISSUE,478
2184,고막,TM_CELL_TISSUE,478
2185,뼈,TM_CELL_TISSUE,478
2195,신경질,TM_CELL_TISSUE,478
2196,열등종자,TM_CELL_TISSUE,478
2197,감성팔,TM_CELL_TISSUE,478
2198,갈비뼈,TM_CELL_TISSUE,478
2199,목젖,TM_CELL_TISSUE,478
2200,처녀막,TM_CELL_TISSUE,478
2201,간,TM_CELL_TISSUE,478
2194,자궁파티,TM_CELL_TISSUE,478
2186,골수,TM_CELL_TISSUE,478
2193,척추,TM_CELL_TISSUE,478
2192,등골,TM_CELL_TISSUE,478
2190,골골대,TM_CELL_TISSUE,478
2189,성대,TM_CELL_TISSUE,478
2188,자궁 노,TM_CELL_TISSUE,478
2187,핏줄,TM_CELL_TISSUE,478
2204,치아,TM_CELL_TISSUE,478
2191,여초,TM_CELL_TISSUE,478
2206,관절,TM_CELL_TISSUE,478
2222,뇌세포,TM_CELL_TISSUE,478
2224,근육질,TM_CELL_TISSUE,478
2225,운동신경,TM_CELL_TISSUE,478
2226,열성유전자,TM_CELL_TISSUE,478
2227,뼈대,TM_CELL_TISSUE,478
2228,웅웅,TM_CELL_TISSUE,478
2230,잇몸,TM_CELL_TISSUE,478
2231,암세포,TM_CELL_TISSUE,478
2232,심장,TM_CELL_TISSUE,478
2233,전립선,TM_CELL_TISSUE,478
2234,밥차,TM_CELL_TISSUE,478
2235,납골,TM_CELL_TISSUE,478
2236,치열,TM_CELL_TISSUE,478
2237,태반,TM_CELL_TISSUE,478
2238,피골,TM_CELL_TISSUE,478
2207,니거자궁,TM_CELL_TISSUE,478
2223,쓸개,TM_CELL_TISSUE,478
2229,좌뇌,TM_CELL_TISSUE,478
2221,피지컬,TM_CELL_TISSUE,478
2215,얼굴뼈,TM_CELL_TISSUE,478
2208,유전자,TM_CELL_TISSUE,478
2220,쓰레기,TM_CELL_TISSUE,478
2210,인대,TM_CELL_TISSUE,478
2211,ㅁ,TM_CELL_TISSUE,478
2212,복근,TM_CELL_TISSUE,478
2213,폐,TM_CELL_TISSUE,478
2214,인두,TM_CELL_TISSUE,478
2209,두개골,TM_CELL_TISSUE,478
2217,전두엽,TM_CELL_TISSUE,478
2219,까막눈,TM_CELL_TISSUE,478
2239,허파,TM_CELL_TISSUE,478
2240,혈관,TM_CELL_TISSUE,478
2218,한녀유전자,TM_CELL_TISSUE,478
2241,연골,TM_CELL_TISSUE,478
5641,동남아면,LCG_CONTINENT,447
5635,중앙아시아,LCG_CONTINENT,447
5636,아들래미,LCG_CONTINENT,447
5637,북괴,LCG_CONTINENT,447
5638,아프칸,LCG_CONTINENT,447
5639,동남아라,LCG_CONTINENT,447
5640,아프리카임,LCG_CONTINENT,447
5644,동남아년ㅋㅋ니네,LCG_CONTINENT,447
5642,동남아상,LCG_CONTINENT,447
5643,북유럽,LCG_CONTINENT,447
5645,아프리카나,LCG_CONTINENT,447
5619,똥남아,LCG_CONTINENT,447
5618,동남아,LCG_CONTINENT,447
5617,유럽,LCG_CONTINENT,447
5616,아시아,LCG_CONTINENT,447
5633,동아시아,LCG_CONTINENT,447
5634,동유럽,LCG_CONTINENT,447
5625,서유럽,LCG_CONTINENT,447
5632,동남아든,LCG_CONTINENT,447
5624,동남아애,LCG_CONTINENT,447
5631,한남아,LCG_CONTINENT,447
5621,남극,LCG_CONTINENT,447
5622,남미새,LCG_CONTINENT,447
5623,동북아,LCG_CONTINENT,447
5620,아프리카,LCG_CONTINENT,447
5626,동남아녀,LCG_CONTINENT,447
5627,중동,LCG_CONTINENT,447
5628,남미,LCG_CONTINENT,447
5629,동남아시아,LCG_CONTINENT,447
5630,동남아랑,LCG_CONTINENT,447
2331,매국노,CV_LAW,439
2321,강력범죄,CV_LAW,439
2322,선거권,CV_LAW,439
2323,탄핵,CV_LAW,439
2324,선택권,CV_LAW,439
2325,낙태법,CV_LAW,439
2326,대학살,CV_LAW,439
2327,무고죄,CV_LAW,439
2328,중범죄,CV_LAW,439
2329,집행유예,CV_LAW,439
2330,피싱,CV_LAW,439
2341,한국 법,CV_LAW,439
2332,불법체류,CV_LAW,439
2333,가정폭력범,CV_LAW,439
2334,살인마,CV_LAW,439
2335,강력 범죄,CV_LAW,439
2319,폭탄테러,CV_LAW,439
2340,아동학대,CV_LAW,439
2339,살인병기,CV_LAW,439
2336,도박,CV_LAW,439
2337,치마 금지법,CV_LAW,439
2338,패싸움,CV_LAW,439
2320,스토킹,CV_LAW,439
2298,참정권,CV_LAW,439
2318,정기권,CV_LAW,439
2317,주권,CV_LAW,439
2295,참수,CV_LAW,439
2297,비리,CV_LAW,439
2343,살해,CV_LAW,439
2299,무기징역,CV_LAW,439
2300,능지처참,CV_LAW,439
2301,명예살인,CV_LAW,439
2302,성적 폭행,CV_LAW,439
2303,인권,CV_LAW,439
2304,운전 금지법,CV_LAW,439
2305,공권력,CV_LAW,439
2306,벌금,CV_LAW,439
2307,투표권,CV_LAW,439
2308,교통법규,CV_LAW,439
2309,성폭력범,CV_LAW,439
2310,가정폭력,CV_LAW,439
2311,뷰지살인,CV_LAW,439
2312,병역 비리,CV_LAW,439
2313,흉악범,CV_LAW,439
2314,낙태죄,CV_LAW,439
2315,성폭력,CV_LAW,439
2316,비리비리,CV_LAW,439
2342,사형,CV_LAW,439
2392,경범죄,CV_LAW,439
2344,징역 5년,CV_LAW,439
2371,속도 위반,CV_LAW,439
2373,해킹,CV_LAW,439
2374,아동 성범죄,CV_LAW,439
2375,체형,CV_LAW,439
2376,매춘,CV_LAW,439
2377,사기,CV_LAW,439
2378,조센징 기분 상해죄,CV_LAW,439
2379,증거인멸,CV_LAW,439
2380,학칙위반,CV_LAW,439
2381,국외 추방,CV_LAW,439
2382,거열,CV_LAW,439
2383,안구테러죄,CV_LAW,439
2384,동물학대,CV_LAW,439
2385,통장털이,CV_LAW,439
2386,절도죄,CV_LAW,439
2387,차별금지법,CV_LAW,439
2388,군통수권,CV_LAW,439
2389,감성민국 캣맘 민식이법,CV_LAW,439
2390,편피노,CV_LAW,439
2391,표현의자유,CV_LAW,439
2293,자격증,CV_LAW,439
2393,성범죄미수,CV_LAW,439
2394,동물보호법,CV_LAW,439
2395,횡령,CV_LAW,439
2372,자살 폭탄 테러,CV_LAW,439
2370,감금,CV_LAW,439
2345,보이스 피싱,CV_LAW,439
2369,결정권,CV_LAW,439
2346,인신매매,CV_LAW,439
2347,불륜녀,CV_LAW,439
2348,헌법,CV_LAW,439
2349,퇴장,CV_LAW,439
2350,콜걸,CV_LAW,439
2351,n번방 방지법,CV_LAW,439
2352,팩트,CV_LAW,439
2353,집단학살,CV_LAW,439
2354,기득권,CV_LAW,439
2355,여성인권,CV_LAW,439
2356,시민권,CV_LAW,439
2357,무면허,CV_LAW,439
2358,김치녀 금지법,CV_LAW,439
2359,징역,CV_LAW,439
2360,재산권,CV_LAW,439
2361,뺑소니,CV_LAW,439
2362,대동아 공영권,CV_LAW,439
2363,위장,CV_LAW,439
2364,개웃김ㅋㅋ,CV_LAW,439
2365,초상권,CV_LAW,439
2366,조리돌림,CV_LAW,439
2367,부관참시,CV_LAW,439
2368,파밍,CV_LAW,439
2294,보이스피싱,CV_LAW,439
2296,성희롱,CV_LAW,439
2292,음주운전,CV_LAW,439
2290,절도,CV_LAW,439
2291,성범죄,CV_LAW,439
2289,성추행,CV_LAW,439
2288,성매매,CV_LAW,439
2287,공동정범,CV_LAW,439
2286,발언권,CV_LAW,439
2285,살인,CV_LAW,439
3565,55살,QT_AGE,415
3570,60세,QT_AGE,415
3569,60살,QT_AGE,415
3568,60대중,QT_AGE,415
3567,60대,QT_AGE,415
3566,60넘,QT_AGE,415
3561,40대,QT_AGE,415
3564,50살,QT_AGE,415
3563,5060대,QT_AGE,415
3562,40살,QT_AGE,415
3572,70,QT_AGE,415
3560,40,QT_AGE,415
3559,4~50대,QT_AGE,415
3571,6살,QT_AGE,415
3576,70퍼 이상,QT_AGE,415
3573,70대,QT_AGE,415
3574,70살,QT_AGE,415
3575,70세 이상,QT_AGE,415
3557,3살,QT_AGE,415
3577,78년 생,QT_AGE,415
3578,78세,QT_AGE,415
3579,80대,QT_AGE,415
3580,86세,QT_AGE,415
3581,90대,QT_AGE,415
3582,99년생,QT_AGE,415
3583,23살,QT_AGE,415
3584,이십대,QT_AGE,415
3585,30대 이상,QT_AGE,415
3586,77ㅣ,QT_AGE,415
3587,열살,QT_AGE,415
3558,한 살,QT_AGE,415
3553,30대 후반,QT_AGE,415
3556,39살,QT_AGE,415
3539,2030세대,QT_AGE,415
3526,00년대생,QT_AGE,415
3527,80년대생,QT_AGE,415
3528,10대,QT_AGE,415
3529,10살,QT_AGE,415
3530,15살,QT_AGE,415
3531,34살,QT_AGE,415
3532,17살,QT_AGE,415
3533,19살,QT_AGE,415
3534,30대,QT_AGE,415
3535,2~30대,QT_AGE,415
3536,2030 남자,QT_AGE,415
3537,2030,QT_AGE,415
3538,2030남성,QT_AGE,415
3540,2030한녀,QT_AGE,415
3554,30대초반,QT_AGE,415
3541,20대,QT_AGE,415
